Year,Jurisdiction,Gender,Average scale score
2017,Kentucky,Male,241
2017,Kentucky,Female,238
2017,Louisiana,Male,229
2017,Louisiana,Female,229
2017,Maine,Male,240
2017,Maine,Female,240
2017,Maryland,Male,242
2017,Maryland,Female,239
2017,Massachusetts,Male,252
2017,Massachusetts,Female,247
2017,Michigan,Male,237
2017,Michigan,Female,234
2017,Minnesota,Male,250
2017,Minnesota,Female,247
2017,Mississippi,Male,235
2017,Mississippi,Female,234
2017,Missouri,Male,241
2017,Missouri,Female,238
2017,Montana,Male,241
2017,Montana,Female,240
2017,Nebraska,Male,247
2017,Nebraska,Female,244
2017,Nevada,Male,232
2017,Nevada,Female,231
2017,New Hampshire,Male,247
2017,New Hampshire,Female,244
2017,New Jersey,Male,248
2017,New Jersey,Female,247
2017,New Mexico,Male,230
2017,New Mexico,Female,229
2017,New York,Male,238
2017,New York,Female,233
2017,North Carolina,Male,242
2017,North Carolina,Female,240
2017,North Dakota,Male,246
2017,North Dakota,Female,243
2017,Ohio,Male,241
2017,Ohio,Female,240
2017,Oklahoma,Male,239
2017,Oklahoma,Female,236
2017,Oregon,Male,235
2017,Oregon,Female,231
2017,Pennsylvania,Male,243
2017,Pennsylvania,Female,240
2017,Puerto Rico,Male,189
2017,Puerto Rico,Female,190
2017,Rhode Island,Male,238
2017,Rhode Island,Female,237
2017,South Carolina,Male,235
2017,South Carolina,Female,233
2017,South Dakota,Male,244
2017,South Dakota,Female,239
2017,Tennessee,Male,237
2017,Tennessee,Female,236
2017,Texas,Male,241
2017,Texas,Female,241
2017,Utah,Male,244
2017,Utah,Female,240
2017,Vermont,Male,241
2017,Vermont,Female,240
2017,Virginia,Male,250
2017,Virginia,Female,245
2017,Washington,Male,243
2017,Washington,Female,240
2017,West Virginia,Male,237
2017,West Virginia,Female,236
2017,Wisconsin,Male,242
2017,Wisconsin,Female,239
2017,Wyoming,Male,249
2017,Wyoming,Female,246
2015,National,Male,241
2015,National,Female,239
2015,Alabama,Male,231
2015,Alabama,Female,231
2015,Alaska,Male,238
2015,Alaska,Female,235
2015,Arizona,Male,239
2015,Arizona,Female,236
2015,Arkansas,Male,235
2015,Arkansas,Female,235
2015,California,Male,233
2015,California,Female,230
2015,Colorado,Male,243
2015,Colorado,Female,240
2015,Connecticut,Male,241
2015,Connecticut,Female,239
2015,Delaware,Male,240
2015,Delaware,Female,238
2015,District of Columbia,Male,230
2015,District of Columbia,Female,233
2015,DoDEA,Male,249
2015,DoDEA,Female,246
2015,Florida,Male,243
2015,Florida,Female,242
2015,Georgia,Male,237
2015,Georgia,Female,236
2015,Hawaii,Male,238
2015,Hawaii,Female,238
2015,Idaho,Male,239
2015,Idaho,Female,238
2015,Illinois,Male,238
2015,Illinois,Female,237
2015,Indiana,Male,248
2015,Indiana,Female,247
2015,Iowa,Male,244
2015,Iowa,Female,243
2015,Kansas,Male,242
2015,Kansas,Female,240
2015,Kentucky,Male,243
2015,Kentucky,Female,240
2015,Louisiana,Male,235
2015,Louisiana,Female,234
2015,Maine,Male,244
2015,Maine,Female,241
2015,Maryland,Male,240
2015,Maryland,Female,239
2015,Massachusetts,Male,253
2015,Massachusetts,Female,248
2015,Michigan,Male,237
2015,Michigan,Female,235
2015,Minnesota,Male,250
2015,Minnesota,Female,249
2015,Mississippi,Male,234
2015,Mississippi,Female,234
2015,Missouri,Male,241
2015,Missouri,Female,237
2015,Montana,Male,243
2015,Montana,Female,239
2015,Nebraska,Male,244
2015,Nebraska,Female,244
2015,Nevada,Male,234
2015,Nevada,Female,233
2015,New Hampshire,Male,250
2015,New Hampshire,Female,248
2015,New Jersey,Male,247
2015,New Jersey,Female,244
2015,New Mexico,Male,232
2015,New Mexico,Female,230
2015,New York,Male,238
2015,New York,Female,236
2015,North Carolina,Male,245
2015,North Carolina,Female,242
2015,North Dakota,Male,246
2015,North Dakota,Female,243
2015,Ohio,Male,244
2015,Ohio,Female,243
2015,Oklahoma,Male,242
2015,Oklahoma,Female,238
2015,Oregon,Male,239
2015,Oregon,Female,237
2015,Pennsylvania,Male,244
2015,Pennsylvania,Female,242
2015,Puerto Rico,Male,183
2015,Puerto Rico,Female,182
2015,Rhode Island,Male,238
2015,Rhode Island,Female,238
2015,South Carolina,Male,238
2015,South Carolina,Female,237
2015,South Dakota,Male,240
2015,South Dakota,Female,239
2015,Tennessee,Male,241
2015,Tennessee,Female,240
2015,Texas,Male,245
2015,Texas,Female,243
2015,Utah,Male,244
2015,Utah,Female,241
2015,Vermont,Male,243
2015,Vermont,Female,244
2015,Virginia,Male,247
2015,Virginia,Female,246
2015,Washington,Male,245
2015,Washington,Female,245
2015,West Virginia,Male,235
2015,West Virginia,Female,236
2015,Wisconsin,Male,244
2015,Wisconsin,Female,243
2015,Wyoming,Male,248
2015,Wyoming,Female,246
2013,National,Male,242
2013,National,Female,241
2013,Alabama,Male,233
2013,Alabama,Female,232
2013,Alaska,Male,237
2013,Alaska,Female,236
2013,Arizona,Male,240
2013,Arizona,Female,240
2013,Arkansas,Male,239
2013,Arkansas,Female,240
2013,California,Male,235
2013,California,Female,232
2013,Colorado,Male,248
2013,Colorado,Female,246
2013,Connecticut,Male,244
2013,Connecticut,Female,243
2013,Delaware,Male,243
2013,Delaware,Female,243
2013,District of Columbia,Male,228
2013,District of Columbia,Female,229
2013,DoDEA,Male,246
2013,DoDEA,Female,244
2013,Florida,Male,242
2013,Florida,Female,242
2013,Georgia,Male,241
2013,Georgia,Female,239
2013,Hawaii,Male,242
2013,Hawaii,Female,244
2013,Idaho,Male,243
2013,Idaho,Female,238
2013,Illinois,Male,239
2013,Illinois,Female,239
2013,Indiana,Male,249
2013,Indiana,Female,248
2013,Iowa,Male,247
2013,Iowa,Female,244
2013,Kansas,Male,247
2013,Kansas,Female,245
2013,Kentucky,Male,242
2013,Kentucky,Female,241
2013,Louisiana,Male,233
2013,Louisiana,Female,230
2013,Maine,Male,246
2013,Maine,Female,246
2013,Maryland,Male,246
2013,Maryland,Female,244
2013,Massachusetts,Male,253
2013,Massachusetts,Female,253
2013,Michigan,Male,237
2013,Michigan,Female,236
2013,Minnesota,Male,254
2013,Minnesota,Female,253
2013,Mississippi,Male,231
2013,Mississippi,Female,232
2013,Missouri,Male,240
2013,Missouri,Female,239
2013,Montana,Male,245
2013,Montana,Female,242
2013,Nebraska,Male,245
2013,Nebraska,Female,241
2013,Nevada,Male,237
2013,Nevada,Female,235
2013,New Hampshire,Male,255
2013,New Hampshire,Female,251
2013,New Jersey,Male,248
2013,New Jersey,Female,246
2013,New Mexico,Male,234
2013,New Mexico,Female,232
2013,New York,Male,241
2013,New York,Female,240
2013,North Carolina,Male,245
2013,North Carolina,Female,245
2013,North Dakota,Male,247
2013,North Dakota,Female,246
2013,Ohio,Male,246
2013,Ohio,Female,245
2013,Oklahoma,Male,240
2013,Oklahoma,Female,238
2013,Oregon,Male,241
2013,Oregon,Female,239
2013,Pennsylvania,Male,244
2013,Pennsylvania,Female,244
2013,Puerto Rico,Male,181
2013,Puerto Rico,Female,183
2013,Rhode Island,Male,242
2013,Rhode Island,Female,241
2013,South Carolina,Male,236
2013,South Carolina,Female,238
2013,South Dakota,Male,241
2013,South Dakota,Female,241
2013,Tennessee,Male,240
2013,Tennessee,Female,240
2013,Texas,Male,242
2013,Texas,Female,242
2013,Utah,Male,244
2013,Utah,Female,241
2013,Vermont,Male,249
2013,Vermont,Female,247
2013,Virginia,Male,247
2013,Virginia,Female,246
2013,Washington,Male,247
2013,Washington,Female,246
2013,West Virginia,Male,238
2013,West Virginia,Female,237
2013,Wisconsin,Male,245
2013,Wisconsin,Female,244
2013,Wyoming,Male,247
2013,Wyoming,Female,246
2011,National,Male,241
2011,National,Female,240
2011,Alabama,Male,231
2011,Alabama,Female,232
2011,Alaska,Male,237
2011,Alaska,Female,235
2011,Arizona,Male,237
2011,Arizona,Female,234
2011,Arkansas,Male,238
2011,Arkansas,Female,238
2011,California,Male,235
2011,California,Female,234
2011,Colorado,Male,246
2011,Colorado,Female,243
2011,Connecticut,Male,243
2011,Connecticut,Female,241
2011,Delaware,Male,241
2011,Delaware,Female,239
2011,District of Columbia,Male,220
2011,District of Columbia,Female,223
2011,DoDEA,Male,242
2011,DoDEA,Female,240
2011,Florida,Male,240
2011,Florida,Female,240
2011,Georgia,Male,238
2011,Georgia,Female,239
2011,Hawaii,Male,238
2011,Hawaii,Female,240
2011,Idaho,Male,241
2011,Idaho,Female,239
2011,Illinois,Male,240
2011,Illinois,Female,238
2011,Indiana,Male,245
2011,Indiana,Female,242
2011,Iowa,Male,244
2011,Iowa,Female,242
2011,Kansas,Male,247
2011,Kansas,Female,246
2011,Kentucky,Male,242
2011,Kentucky,Female,240
2011,Louisiana,Male,231
2011,Louisiana,Female,231
2011,Maine,Male,246
2011,Maine,Female,243
2011,Maryland,Male,248
2011,Maryland,Female,246
2011,Massachusetts,Male,255
2011,Massachusetts,Female,252
2011,Michigan,Male,238
2011,Michigan,Female,235
2011,Minnesota,Male,250
2011,Minnesota,Female,248
2011,Mississippi,Male,229
2011,Mississippi,Female,231
2011,Missouri,Male,240
2011,Missouri,Female,241
2011,Montana,Male,245
2011,Montana,Female,242
2011,Nebraska,Male,241
2011,Nebraska,Female,239
2011,Nevada,Male,238
2011,Nevada,Female,236
2011,New Hampshire,Male,252
2011,New Hampshire,Female,251
2011,New Jersey,Male,249
2011,New Jersey,Female,247
2011,New Mexico,Male,234
2011,New Mexico,Female,232
2011,New York,Male,238
2011,New York,Female,237
2011,North Carolina,Male,245
2011,North Carolina,Female,244
2011,North Dakota,Male,246
2011,North Dakota,Female,244
2011,Ohio,Male,245
2011,Ohio,Female,243
2011,Oklahoma,Male,237
2011,Oklahoma,Female,238
2011,Oregon,Male,237
2011,Oregon,Female,237
2011,Pennsylvania,Male,247
2011,Pennsylvania,Female,245
2011,Puerto Rico,Male,181
2011,Puerto Rico,Female,182
2011,Rhode Island,Male,242
2011,Rhode Island,Female,242
2011,South Carolina,Male,237
2011,South Carolina,Female,238
2011,South Dakota,Male,242
2011,South Dakota,Female,240
2011,Tennessee,Male,233
2011,Tennessee,Female,232
2011,Texas,Male,241
2011,Texas,Female,241
2011,Utah,Male,244
2011,Utah,Female,241
2011,Vermont,Male,248
2011,Vermont,Female,245
2011,Virginia,Male,247
2011,Virginia,Female,244
2011,Washington,Male,244
2011,Washington,Female,242
2011,West Virginia,Male,235
2011,West Virginia,Female,234
2011,Wisconsin,Male,245
2011,Wisconsin,Female,244
2011,Wyoming,Male,245
2011,Wyoming,Female,243
2009,National,Male,241
2009,National,Female,239
2009,Alabama,Male,228
2009,Alabama,Female,228
2009,Alaska,Male,238
2009,Alaska,Female,236
2009,Arizona,Male,230
2009,Arizona,Female,230
2009,Arkansas,Male,239
2009,Arkansas,Female,236
2009,California,Male,233
2009,California,Female,231
2009,Colorado,Male,244
2009,Colorado,Female,242
2009,Connecticut,Male,246
2009,Connecticut,Female,243
2009,Delaware,Male,241
2009,Delaware,Female,238
2009,District of Columbia,Male,218
2009,District of Columbia,Female,221
2009,DoDEA,Male,242
2009,DoDEA,Female,238
2009,Florida,Male,243
2009,Florida,Female,241
2009,Georgia,Male,237
2009,Georgia,Female,236
2009,Hawaii,Male,235
2009,Hawaii,Female,236
2009,Idaho,Male,242
2009,Idaho,Female,240
2009,Illinois,Male,240
2009,Illinois,Female,237
2009,Indiana,Male,243
2009,Indiana,Female,242
2009,Iowa,Male,243
2009,Iowa,Female,242
2009,Kansas,Male,246
2009,Kansas,Female,244
2009,Kentucky,Male,240
2009,Kentucky,Female,238
2009,Louisiana,Male,230
2009,Louisiana,Female,229
2009,Maine,Male,247
2009,Maine,Female,242
2009,Maryland,Male,244
2009,Maryland,Female,243
2009,Massachusetts,Male,253
2009,Massachusetts,Female,251
2009,Michigan,Male,238
2009,Michigan,Female,235
2009,Minnesota,Male,251
2009,Minnesota,Female,248
2009,Mississippi,Male,227
2009,Mississippi,Female,228
2009,Missouri,Male,241
2009,Missouri,Female,240
2009,Montana,Male,247
2009,Montana,Female,242
2009,Nebraska,Male,239
2009,Nebraska,Female,239
2009,Nevada,Male,236
2009,Nevada,Female,234
2009,New Hampshire,Male,252
2009,New Hampshire,Female,250
2009,New Jersey,Male,248
2009,New Jersey,Female,245
2009,New Mexico,Male,231
2009,New Mexico,Female,229
2009,New York,Male,242
2009,New York,Female,239
2009,North Carolina,Male,244
2009,North Carolina,Female,244
2009,North Dakota,Male,247
2009,North Dakota,Female,244
2009,Ohio,Male,245
2009,Ohio,Female,242
2009,Oklahoma,Male,238
2009,Oklahoma,Female,236
2009,Oregon,Male,240
2009,Oregon,Female,236
2009,Pennsylvania,Male,245
2009,Pennsylvania,Female,242
2009,Puerto Rico,Male,—
2009,Puerto Rico,Female,—
2009,Rhode Island,Male,240
2009,Rhode Island,Female,237
2009,South Carolina,Male,236
2009,South Carolina,Female,235
2009,South Dakota,Male,243
2009,South Dakota,Female,241
2009,Tennessee,Male,232
2009,Tennessee,Female,231
2009,Texas,Male,241
2009,Texas,Female,240
2009,Utah,Male,241
2009,Utah,Female,239
2009,Vermont,Male,249
2009,Vermont,Female,247
2009,Virginia,Male,245
2009,Virginia,Female,241
2009,Washington,Male,242
2009,Washington,Female,242
2009,West Virginia,Male,234
2009,West Virginia,Female,232
2009,Wisconsin,Male,245
2009,Wisconsin,Female,242
2009,Wyoming,Male,243
2009,Wyoming,Female,241
2007,National,Male,241
2007,National,Female,239
2007,Alabama,Male,229
2007,Alabama,Female,228
2007,Alaska,Male,238
2007,Alaska,Female,237
2007,Arizona,Male,233
2007,Arizona,Female,230
2007,Arkansas,Male,238
2007,Arkansas,Female,237
2007,California,Male,231
2007,California,Female,229
2007,Colorado,Male,242
2007,Colorado,Female,239
2007,Connecticut,Male,243
2007,Connecticut,Female,242
2007,Delaware,Male,242
2007,Delaware,Female,241
2007,District of Columbia,Male,213
2007,District of Columbia,Female,214
2007,DoDEA,Male,241
2007,DoDEA,Female,239
2007,Florida,Male,243
2007,Florida,Female,241
2007,Georgia,Male,236
2007,Georgia,Female,234
2007,Hawaii,Male,233
2007,Hawaii,Female,236
2007,Idaho,Male,242
2007,Idaho,Female,240
2007,Illinois,Male,239
2007,Illinois,Female,235
2007,Indiana,Male,246
2007,Indiana,Female,244
2007,Iowa,Male,244
2007,Iowa,Female,241
2007,Kansas,Male,249
2007,Kansas,Female,247
2007,Kentucky,Male,237
2007,Kentucky,Female,234
2007,Louisiana,Male,230
2007,Louisiana,Female,230
2007,Maine,Male,244
2007,Maine,Female,241
2007,Maryland,Male,242
2007,Maryland,Female,239
2007,Massachusetts,Male,254
2007,Massachusetts,Female,251
2007,Michigan,Male,238
2007,Michigan,Female,237
2007,Minnesota,Male,249
2007,Minnesota,Female,245
2007,Mississippi,Male,228
2007,Mississippi,Female,227
2007,Missouri,Male,240
2007,Missouri,Female,238
2007,Montana,Male,245
2007,Montana,Female,242
2007,Nebraska,Male,240
2007,Nebraska,Female,236
2007,Nevada,Male,233
2007,Nevada,Female,230
2007,New Hampshire,Male,250
2007,New Hampshire,Female,247
2007,New Jersey,Male,250
2007,New Jersey,Female,247
2007,New Mexico,Male,229
2007,New Mexico,Female,227
2007,New York,Male,244
2007,New York,Female,242
2007,North Carolina,Male,243
2007,North Carolina,Female,241
2007,North Dakota,Male,248
2007,North Dakota,Female,243
2007,Ohio,Male,246
2007,Ohio,Female,243
2007,Oklahoma,Male,238
2007,Oklahoma,Female,236
2007,Oregon,Male,238
2007,Oregon,Female,234
2007,Pennsylvania,Male,245
2007,Pennsylvania,Female,243
2007,Puerto Rico,Male,—
2007,Puerto Rico,Female,—
2007,Rhode Island,Male,236
2007,Rhode Island,Female,235
2007,South Carolina,Male,236
2007,South Carolina,Female,238
2007,South Dakota,Male,242
2007,South Dakota,Female,240
2007,Tennessee,Male,234
2007,Tennessee,Female,231
2007,Texas,Male,243
2007,Texas,Female,242
2007,Utah,Male,241
2007,Utah,Female,238
2007,Vermont,Male,248
2007,Vermont,Female,245
2007,Virginia,Male,245
2007,Virginia,Female,242
2007,Washington,Male,244
2007,Washington,Female,241
2007,West Virginia,Male,238
2007,West Virginia,Female,235
2007,Wisconsin,Male,245
2007,Wisconsin,Female,243
2007,Wyoming,Male,244
2007,Wyoming,Female,243
2005,National,Male,239
2005,National,Female,237
2005,Alabama,Male,225
2005,Alabama,Female,225
2005,Alaska,Male,236
2005,Alaska,Female,235
2005,Arizona,Male,233
2005,Arizona,Female,227
2005,Arkansas,Male,236
2005,Arkansas,Female,235
2005,California,Male,231
2005,California,Female,229
2005,Colorado,Male,241
2005,Colorado,Female,238
2005,Connecticut,Male,244
2005,Connecticut,Female,241
2005,Delaware,Male,241
2005,Delaware,Female,238
2005,District of Columbia,Male,212
2005,District of Columbia,Female,211
2005,DoDEA,Male,241
2005,DoDEA,Female,237
2005,Florida,Male,240
2005,Florida,Female,238
2005,Georgia,Male,234
2005,Georgia,Female,233
2005,Hawaii,Male,229
2005,Hawaii,Female,231
2005,Idaho,Male,242
2005,Idaho,Female,241
2005,Illinois,Male,234
2005,Illinois,Female,232
2005,Indiana,Male,240
2005,Indiana,Female,240
2005,Iowa,Male,242
2005,Iowa,Female,238
2005,Kansas,Male,247
2005,Kansas,Female,245
2005,Kentucky,Male,233
2005,Kentucky,Female,230
2005,Louisiana,Male,231
2005,Louisiana,Female,229
2005,Maine,Male,243
2005,Maine,Female,239
2005,Maryland,Male,240
2005,Maryland,Female,237
2005,Massachusetts,Male,248
2005,Massachusetts,Female,247
2005,Michigan,Male,240
2005,Michigan,Female,236
2005,Minnesota,Male,247
2005,Minnesota,Female,245
2005,Mississippi,Male,227
2005,Mississippi,Female,226
2005,Missouri,Male,237
2005,Missouri,Female,233
2005,Montana,Male,243
2005,Montana,Female,239
2005,Nebraska,Male,239
2005,Nebraska,Female,236
2005,Nevada,Male,231
2005,Nevada,Female,229
2005,New Hampshire,Male,247
2005,New Hampshire,Female,244
2005,New Jersey,Male,246
2005,New Jersey,Female,242
2005,New Mexico,Male,225
2005,New Mexico,Female,223
2005,New York,Male,240
2005,New York,Female,237
2005,North Carolina,Male,242
2005,North Carolina,Female,241
2005,North Dakota,Male,244
2005,North Dakota,Female,241
2005,Ohio,Male,243
2005,Ohio,Female,241
2005,Oklahoma,Male,235
2005,Oklahoma,Female,233
2005,Oregon,Male,239
2005,Oregon,Female,238
2005,Pennsylvania,Male,241
2005,Pennsylvania,Female,240
2005,Puerto Rico,Male,‡
2005,Puerto Rico,Female,‡
2005,Rhode Island,Male,234
2005,Rhode Island,Female,233
2005,South Carolina,Male,238
2005,South Carolina,Female,238
2005,South Dakota,Male,243
2005,South Dakota,Female,240
2005,Tennessee,Male,233
2005,Tennessee,Female,231
2005,Texas,Male,244
2005,Texas,Female,240
2005,Utah,Male,240
2005,Utah,Female,237
2005,Vermont,Male,246
2005,Vermont,Female,241
2005,Virginia,Male,242
2005,Virginia,Female,239
2005,Washington,Male,242
2005,Washington,Female,241
2005,West Virginia,Male,232
2005,West Virginia,Female,229
2005,Wisconsin,Male,242
2005,Wisconsin,Female,239
2005,Wyoming,Male,244
2005,Wyoming,Female,242
2003,National,Male,236
2003,National,Female,233
2003,Alabama,Male,223
2003,Alabama,Female,223
2003,Alaska,Male,235
2003,Alaska,Female,231
2003,Arizona,Male,231
2003,Arizona,Female,227
2003,Arkansas,Male,228
2003,Arkansas,Female,230
2003,California,Male,229
2003,California,Female,225
2003,Colorado,Male,237
2003,Colorado,Female,233
2003,Connecticut,Male,243
2003,Connecticut,Female,238
2003,Delaware,Male,237
2003,Delaware,Female,235
2003,District of Columbia,Male,204
2003,District of Columbia,Female,206
2003,DoDEA,Male,239
2003,DoDEA,Female,236
2003,Florida,Male,235
2003,Florida,Female,233
2003,Georgia,Male,231
2003,Georgia,Female,229
2003,Hawaii,Male,227
2003,Hawaii,Female,226
2003,Idaho,Male,237
2003,Idaho,Female,233
2003,Illinois,Male,234
2003,Illinois,Female,232
2003,Indiana,Male,239
2003,Indiana,Female,237
2003,Iowa,Male,240
2003,Iowa,Female,236
2003,Kansas,Male,244
2003,Kansas,Female,240
2003,Kentucky,Male,230
2003,Kentucky,Female,227
2003,Louisiana,Male,227
2003,Louisiana,Female,226
2003,Maine,Male,239
2003,Maine,Female,236
2003,Maryland,Male,235
2003,Maryland,Female,232
2003,Massachusetts,Male,244
2003,Massachusetts,Female,239
2003,Michigan,Male,238
2003,Michigan,Female,233
2003,Minnesota,Male,244
2003,Minnesota,Female,240
2003,Mississippi,Male,223
2003,Mississippi,Female,223
2003,Missouri,Male,235
2003,Missouri,Female,235
2003,Montana,Male,236
2003,Montana,Female,235
2003,Nebraska,Male,238
2003,Nebraska,Female,235
2003,Nevada,Male,229
2003,Nevada,Female,226
2003,New Hampshire,Male,246
2003,New Hampshire,Female,240
2003,New Jersey,Male,240
2003,New Jersey,Female,237
2003,New Mexico,Male,224
2003,New Mexico,Female,221
2003,New York,Male,237
2003,New York,Female,235
