Year,Jurisdiction,Gender,Average scale score
2019,Arizona,Female,281.0
2019,Arkansas,Male,273.0
2019,Arkansas,Female,276.0
2019,California,Male,275.0
2019,California,Female,277.0
2019,Colorado,Male,285.0
2019,Colorado,Female,284.0
2019,Connecticut,Male,286.0
2019,Connecticut,Female,287.0
2019,Delaware,Male,276.0
2019,Delaware,Female,277.0
2019,Florida,Male,279.0
2019,Florida,Female,278.0
2019,Georgia,Male,279.0
2019,Georgia,Female,280.0
2019,Hawaii,Male,275.0
2019,Hawaii,Female,276.0
2019,Idaho,Male,288.0
2019,Idaho,Female,284.0
2019,Illinois,Male,283.0
2019,Illinois,Female,282.0
2019,Indiana,Male,286.0
2019,Indiana,Female,285.0
2019,Iowa,Male,282.0
2019,Iowa,Female,282.0
2019,Kansas,Male,283.0
2019,Kansas,Female,281.0
2019,Kentucky,Male,276.0
2019,Kentucky,Female,280.0
2019,Louisiana,Male,270.0
2019,Louisiana,Female,273.0
2019,Maine,Male,283.0
2019,Maine,Female,282.0
2019,Maryland,Male,280.0
2019,Maryland,Female,280.0
2019,Massachusetts,Male,293.0
2019,Massachusetts,Female,296.0
2019,Michigan,Male,280.0
2019,Michigan,Female,281.0
2019,Minnesota,Male,289.0
2019,Minnesota,Female,292.0
2019,Mississippi,Male,273.0
2019,Mississippi,Female,275.0
2019,Missouri,Male,281.0
2019,Missouri,Female,281.0
2019,Montana,Male,283.0
2019,Montana,Female,285.0
2019,Nebraska,Male,284.0
2019,Nebraska,Female,286.0
2019,Nevada,Male,273.0
2019,Nevada,Female,274.0
2019,New Hampshire,Male,288.0
2019,New Hampshire,Female,286.0
2019,New Jersey,Male,292.0
2019,New Jersey,Female,292.0
2019,New Mexico,Male,269.0
2019,New Mexico,Female,268.0
2019,New York,Male,281.0
2019,New York,Female,280.0
2019,North Carolina,Male,281.0
2019,North Carolina,Female,286.0
2019,North Dakota,Male,285.0
2019,North Dakota,Female,286.0
2019,Ohio,Male,285.0
2019,Ohio,Female,287.0
2019,Oklahoma,Male,277.0
2019,Oklahoma,Female,276.0
2019,Oregon,Male,279.0
2019,Oregon,Female,280.0
2019,Pennsylvania,Male,284.0
2019,Pennsylvania,Female,286.0
2019,Rhode Island,Male,275.0
2019,Rhode Island,Female,276.0
2019,South Carolina,Male,276.0
2019,South Carolina,Female,277.0
2019,South Dakota,Male,286.0
2019,South Dakota,Female,289.0
2019,Tennessee,Male,279.0
2019,Tennessee,Female,281.0
2019,Texas,Male,279.0
2019,Texas,Female,280.0
2019,Utah,Male,286.0
2019,Utah,Female,284.0
2019,Vermont,Male,286.0
2019,Vermont,Female,287.0
2019,Virginia,Male,287.0
2019,Virginia,Female,288.0
2019,Washington,Male,286.0
2019,Washington,Female,286.0
2019,West Virginia,Male,272.0
2019,West Virginia,Female,273.0
2019,Wisconsin,Male,288.0
2019,Wisconsin,Female,289.0
2019,Wyoming,Male,285.0
2019,Wyoming,Female,288.0
2017,National,Male,283.0
2017,National,Female,282.0
2017,Alabama,Male,270.0
2017,Alabama,Female,267.0
2017,Alaska,Male,277.0
2017,Alaska,Female,277.0
2017,Arizona,Male,285.0
2017,Arizona,Female,280.0
2017,Arkansas,Male,274.0
2017,Arkansas,Female,273.0
2017,California,Male,277.0
2017,California,Female,277.0
2017,Colorado,Male,286.0
2017,Colorado,Female,286.0
2017,Connecticut,Male,284.0
2017,Connecticut,Female,285.0
2017,Delaware,Male,278.0
2017,Delaware,Female,278.0
2017,Florida,Male,281.0
2017,Florida,Female,277.0
2017,Georgia,Male,282.0
2017,Georgia,Female,280.0
2017,Hawaii,Male,275.0
2017,Hawaii,Female,279.0
2017,Idaho,Male,285.0
2017,Idaho,Female,283.0
2017,Illinois,Male,284.0
2017,Illinois,Female,279.0
2017,Indiana,Male,287.0
2017,Indiana,Female,288.0
2017,Iowa,Male,286.0
2017,Iowa,Female,287.0
2017,Kansas,Male,288.0
2017,Kansas,Female,283.0
2017,Kentucky,Male,276.0
2017,Kentucky,Female,280.0
2017,Louisiana,Male,267.0
2017,Louisiana,Female,266.0
2017,Maine,Male,284.0
2017,Maine,Female,284.0
2017,Maryland,Male,282.0
2017,Maryland,Female,280.0
2017,Massachusetts,Male,296.0
2017,Massachusetts,Female,298.0
2017,Michigan,Male,280.0
2017,Michigan,Female,279.0
2017,Minnesota,Male,294.0
2017,Minnesota,Female,294.0
2017,Mississippi,Male,271.0
2017,Mississippi,Female,271.0
2017,Missouri,Male,281.0
2017,Missouri,Female,280.0
2017,Montana,Male,285.0
2017,Montana,Female,286.0
2017,Nebraska,Male,289.0
2017,Nebraska,Female,287.0
2017,Nevada,Male,276.0
2017,Nevada,Female,275.0
2017,New Hampshire,Male,294.0
2017,New Hampshire,Female,292.0
2017,New Jersey,Male,293.0
2017,New Jersey,Female,291.0
2017,New Mexico,Male,270.0
2017,New Mexico,Female,268.0
2017,New York,Male,281.0
2017,New York,Female,282.0
2017,North Carolina,Male,281.0
2017,North Carolina,Female,282.0
2017,North Dakota,Male,288.0
2017,North Dakota,Female,288.0
2017,Ohio,Male,288.0
2017,Ohio,Female,288.0
2017,Oklahoma,Male,274.0
2017,Oklahoma,Female,275.0
2017,Oregon,Male,283.0
2017,Oregon,Female,281.0
2017,Pennsylvania,Male,285.0
2017,Pennsylvania,Female,288.0
2017,Rhode Island,Male,278.0
2017,Rhode Island,Female,277.0
2017,South Carolina,Male,274.0
2017,South Carolina,Female,275.0
2017,South Dakota,Male,286.0
2017,South Dakota,Female,287.0
2017,Tennessee,Male,278.0
2017,Tennessee,Female,279.0
2017,Texas,Male,283.0
2017,Texas,Female,282.0
2017,Utah,Male,288.0
2017,Utah,Female,286.0
2017,Vermont,Male,287.0
2017,Vermont,Female,288.0
2017,Virginia,Male,290.0
2017,Virginia,Female,290.0
2017,Washington,Male,291.0
2017,Washington,Female,288.0
2017,West Virginia,Male,273.0
2017,West Virginia,Female,273.0
2017,Wisconsin,Male,289.0
2017,Wisconsin,Female,287.0
2017,Wyoming,Male,289.0
2017,Wyoming,Female,289.0
2015,National,Male,282.0
2015,National,Female,282.0
2015,Alabama,Male,266.0
2015,Alabama,Female,267.0
2015,Alaska,Male,280.0
2015,Alaska,Female,281.0
2015,Arizona,Male,283.0
2015,Arizona,Female,283.0
2015,Arkansas,Male,275.0
2015,Arkansas,Female,275.0
2015,California,Male,275.0
2015,California,Female,276.0
2015,Colorado,Male,287.0
2015,Colorado,Female,284.0
2015,Connecticut,Male,284.0
2015,Connecticut,Female,283.0
2015,Delaware,Male,280.0
2015,Delaware,Female,280.0
2015,Florida,Male,275.0
2015,Florida,Female,276.0
2015,Georgia,Male,279.0
2015,Georgia,Female,279.0
2015,Hawaii,Male,277.0
2015,Hawaii,Female,282.0
2015,Idaho,Male,284.0
2015,Idaho,Female,284.0
2015,Illinois,Male,282.0
2015,Illinois,Female,282.0
2015,Indiana,Male,288.0
2015,Indiana,Female,287.0
2015,Iowa,Male,287.0
2015,Iowa,Female,285.0
2015,Kansas,Male,284.0
2015,Kansas,Female,284.0
2015,Kentucky,Male,277.0
2015,Kentucky,Female,279.0
2015,Louisiana,Male,267.0
2015,Louisiana,Female,269.0
2015,Maine,Male,285.0
2015,Maine,Female,284.0
2015,Maryland,Male,282.0
2015,Maryland,Female,285.0
2015,Massachusetts,Male,295.0
2015,Massachusetts,Female,299.0
2015,Michigan,Male,280.0
2015,Michigan,Female,277.0
2015,Minnesota,Male,294.0
2015,Minnesota,Female,294.0
2015,Mississippi,Male,269.0
2015,Mississippi,Female,273.0
2015,Missouri,Male,282.0
2015,Missouri,Female,279.0
2015,Montana,Male,289.0
2015,Montana,Female,286.0
2015,Nebraska,Male,287.0
2015,Nebraska,Female,286.0
2015,Nevada,Male,275.0
2015,Nevada,Female,275.0
2015,New Hampshire,Male,295.0
2015,New Hampshire,Female,293.0
2015,New Jersey,Male,294.0
2015,New Jersey,Female,293.0
2015,New Mexico,Male,272.0
2015,New Mexico,Female,270.0
2015,New York,Male,280.0
2015,New York,Female,280.0
2015,North Carolina,Male,281.0
2015,North Carolina,Female,282.0
2015,North Dakota,Male,288.0
2015,North Dakota,Female,288.0
2015,Ohio,Male,284.0
2015,Ohio,Female,286.0
2015,Oklahoma,Male,275.0
2015,Oklahoma,Female,274.0
2015,Oregon,Male,282.0
2015,Oregon,Female,284.0
2015,Pennsylvania,Male,283.0
2015,Pennsylvania,Female,285.0
2015,Rhode Island,Male,280.0
2015,Rhode Island,Female,283.0
2015,South Carolina,Male,275.0
2015,South Carolina,Female,277.0
2015,South Dakota,Male,284.0
2015,South Dakota,Female,286.0
2015,Tennessee,Male,278.0
2015,Tennessee,Female,278.0
2015,Texas,Male,283.0
2015,Texas,Female,284.0
2015,Utah,Male,287.0
2015,Utah,Female,285.0
2015,Vermont,Male,292.0
2015,Vermont,Female,289.0
2015,Virginia,Male,289.0
2015,Virginia,Female,287.0
2015,Washington,Male,287.0
2015,Washington,Female,285.0
2015,West Virginia,Male,272.0
2015,West Virginia,Female,271.0
2015,Wisconsin,Male,289.0
2015,Wisconsin,Female,289.0
2015,Wyoming,Male,286.0
2015,Wyoming,Female,288.0
2013,National,Male,285.0
2013,National,Female,284.0
2013,Alabama,Male,269.0
2013,Alabama,Female,269.0
2013,Alaska,Male,282.0
2013,Alaska,Female,281.0
2013,Arizona,Male,280.0
2013,Arizona,Female,279.0
2013,Arkansas,Male,277.0
2013,Arkansas,Female,278.0
2013,California,Male,277.0
2013,California,Female,275.0
2013,Colorado,Male,289.0
2013,Colorado,Female,290.0
2013,Connecticut,Male,285.0
2013,Connecticut,Female,285.0
2013,Delaware,Male,284.0
2013,Delaware,Female,281.0
2013,Florida,Male,282.0
2013,Florida,Female,280.0
2013,Georgia,Male,279.0
2013,Georgia,Female,279.0
2013,Hawaii,Male,280.0
2013,Hawaii,Female,284.0
2013,Idaho,Male,287.0
2013,Idaho,Female,286.0
2013,Illinois,Male,285.0
2013,Illinois,Female,285.0
2013,Indiana,Male,288.0
2013,Indiana,Female,287.0
2013,Iowa,Male,286.0
2013,Iowa,Female,284.0
2013,Kansas,Male,290.0
2013,Kansas,Female,289.0
2013,Kentucky,Male,281.0
2013,Kentucky,Female,280.0
2013,Louisiana,Male,273.0
2013,Louisiana,Female,273.0
2013,Maine,Male,290.0
2013,Maine,Female,287.0
2013,Maryland,Male,286.0
2013,Maryland,Female,287.0
2013,Massachusetts,Male,301.0
2013,Massachusetts,Female,300.0
2013,Michigan,Male,280.0
2013,Michigan,Female,281.0
2013,Minnesota,Male,295.0
2013,Minnesota,Female,294.0
2013,Mississippi,Male,271.0
2013,Mississippi,Female,271.0
2013,Missouri,Male,283.0
2013,Missouri,Female,283.0
2013,Montana,Male,289.0
2013,Montana,Female,289.0
2013,Nebraska,Male,285.0
2013,Nebraska,Female,285.0
2013,Nevada,Male,279.0
2013,Nevada,Female,277.0
2013,New Hampshire,Male,295.0
2013,New Hampshire,Female,296.0
2013,New Jersey,Male,295.0
2013,New Jersey,Female,297.0
2013,New Mexico,Male,273.0
2013,New Mexico,Female,273.0
2013,New York,Male,280.0
2013,New York,Female,283.0
2013,North Carolina,Male,285.0
2013,North Carolina,Female,286.0
2013,North Dakota,Male,291.0
2013,North Dakota,Female,290.0
2013,Ohio,Male,290.0
2013,Ohio,Female,289.0
2013,Oklahoma,Male,275.0
2013,Oklahoma,Female,276.0
2013,Oregon,Male,285.0
2013,Oregon,Female,282.0
2013,Pennsylvania,Male,290.0
2013,Pennsylvania,Female,289.0
2013,Rhode Island,Male,284.0
2013,Rhode Island,Female,284.0
2013,South Carolina,Male,281.0
2013,South Carolina,Female,279.0
2013,South Dakota,Male,288.0
2013,South Dakota,Female,287.0
2013,Tennessee,Male,278.0
2013,Tennessee,Female,278.0
2013,Texas,Male,289.0
2013,Texas,Female,288.0
2013,Utah,Male,285.0
2013,Utah,Female,284.0
2013,Vermont,Male,295.0
2013,Vermont,Female,296.0
2013,Virginia,Male,288.0
2013,Virginia,Female,289.0
2013,Washington,Male,290.0
2013,Washington,Female,289.0
2013,West Virginia,Male,274.0
2013,West Virginia,Female,274.0
2013,Wisconsin,Male,289.0
2013,Wisconsin,Female,289.0
2013,Wyoming,Male,290.0
2013,Wyoming,Female,287.0
2011,National,Male,284.0
2011,National,Female,283.0
2011,Alabama,Male,269.0
2011,Alabama,Female,269.0
2011,Alaska,Male,283.0
2011,Alaska,Female,284.0
2011,Arizona,Male,282.0
2011,Arizona,Female,276.0
2011,Arkansas,Male,280.0
2011,Arkansas,Female,278.0
2011,California,Male,273.0
2011,California,Female,273.0
2011,Colorado,Male,291.0
2011,Colorado,Female,292.0
2011,Connecticut,Male,288.0
2011,Connecticut,Female,286.0
2011,Delaware,Male,282.0
2011,Delaware,Female,284.0
2011,Florida,Male,278.0
2011,Florida,Female,277.0
2011,Georgia,Male,279.0
2011,Georgia,Female,278.0
2011,Hawaii,Male,277.0
2011,Hawaii,Female,279.0
2011,Idaho,Male,287.0
2011,Idaho,Female,286.0
2011,Illinois,Male,283.0
2011,Illinois,Female,283.0
2011,Indiana,Male,285.0
2011,Indiana,Female,285.0
2011,Iowa,Male,286.0
2011,Iowa,Female,284.0
2011,Kansas,Male,291.0
2011,Kansas,Female,289.0
2011,Kentucky,Male,282.0
2011,Kentucky,Female,281.0
2011,Louisiana,Male,272.0
2011,Louisiana,Female,274.0
2011,Maine,Male,288.0
2011,Maine,Female,289.0
2011,Maryland,Male,289.0
2011,Maryland,Female,287.0
2011,Massachusetts,Male,299.0
2011,Massachusetts,Female,298.0
2011,Michigan,Male,282.0
2011,Michigan,Female,279.0
2011,Minnesota,Male,295.0
2011,Minnesota,Female,295.0
2011,Mississippi,Male,267.0
2011,Mississippi,Female,272.0
2011,Missouri,Male,283.0
2011,Missouri,Female,281.0
2011,Montana,Male,293.0
2011,Montana,Female,293.0
2011,Nebraska,Male,284.0
2011,Nebraska,Female,282.0
2011,Nevada,Male,279.0
2011,Nevada,Female,277.0
2011,New Hampshire,Male,292.0
2011,New Hampshire,Female,292.0
2011,New Jersey,Male,294.0
2011,New Jersey,Female,294.0
2011,New Mexico,Male,275.0
2011,New Mexico,Female,274.0
2011,New York,Male,280.0
2011,New York,Female,281.0
2011,North Carolina,Male,285.0
2011,North Carolina,Female,287.0
2011,North Dakota,Male,293.0
2011,North Dakota,Female,291.0
2011,Ohio,Male,290.0
2011,Ohio,Female,288.0
2011,Oklahoma,Male,280.0
2011,Oklahoma,Female,278.0
2011,Oregon,Male,285.0
2011,Oregon,Female,280.0
2011,Pennsylvania,Male,287.0
2011,Pennsylvania,Female,285.0
2011,Rhode Island,Male,283.0
2011,Rhode Island,Female,283.0
2011,South Carolina,Male,280.0
2011,South Carolina,Female,282.0
2011,South Dakota,Male,291.0
2011,South Dakota,Female,290.0
2011,Tennessee,Male,276.0
2011,Tennessee,Female,272.0
2011,Texas,Male,291.0
2011,Texas,Female,290.0
2011,Utah,Male,285.0
2011,Utah,Female,281.0
2011,Vermont,Male,294.0
2011,Vermont,Female,294.0
2011,Virginia,Male,289.0
2011,Virginia,Female,289.0
2011,Washington,Male,288.0
2011,Washington,Female,288.0
2011,West Virginia,Male,274.0
2011,West Virginia,Female,272.0
2011,Wisconsin,Male,290.0
2011,Wisconsin,Female,287.0
2011,Wyoming,Male,290.0
2011,Wyoming,Female,285.0
2009,National,Male,284.0
2009,National,Female,282.0
2009,Alabama,Male,268.0
2009,Alabama,Female,269.0
2009,Alaska,Male,283.0
2009,Alaska,Female,283.0
2009,Arizona,Male,279.0
2009,Arizona,Female,276.0
2009,Arkansas,Male,275.0
2009,Arkansas,Female,277.0
2009,California,Male,272.0
2009,California,Female,268.0
2009,Colorado,Male,289.0
2009,Colorado,Female,286.0
2009,Connecticut,Male,288.0
2009,Connecticut,Female,289.0
2009,Delaware,Male,284.0
2009,Delaware,Female,283.0
2009,Florida,Male,281.0
2009,Florida,Female,278.0
2009,Georgia,Male,277.0
2009,Georgia,Female,278.0
2009,Hawaii,Male,271.0
2009,Hawaii,Female,276.0
2009,Idaho,Male,288.0
2009,Idaho,Female,286.0
2009,Illinois,Male,284.0
2009,Illinois,Female,280.0
2009,Indiana,Male,288.0
2009,Indiana,Female,285.0
2009,Iowa,Male,285.0
2009,Iowa,Female,284.0
2009,Kansas,Male,290.0
2009,Kansas,Female,287.0
2009,Kentucky,Male,281.0
2009,Kentucky,Female,278.0
2009,Louisiana,Male,272.0
2009,Louisiana,Female,273.0
2009,Maine,Male,288.0
2009,Maine,Female,284.0
2009,Maryland,Male,290.0
2009,Maryland,Female,287.0
2009,Massachusetts,Male,300.0
2009,Massachusetts,Female,298.0
2009,Michigan,Male,280.0
2009,Michigan,Female,277.0
2009,Minnesota,Male,296.0
2009,Minnesota,Female,293.0
2009,Mississippi,Male,265.0
2009,Mississippi,Female,265.0
2009,Missouri,Male,287.0
2009,Missouri,Female,285.0
2009,Montana,Male,292.0
2009,Montana,Female,291.0
2009,Nebraska,Male,286.0
2009,Nebraska,Female,283.0
2009,Nevada,Male,275.0
2009,Nevada,Female,273.0
2009,New Hampshire,Male,293.0
2009,New Hampshire,Female,292.0
2009,New Jersey,Male,295.0
2009,New Jersey,Female,290.0
2009,New Mexico,Male,271.0
2009,New Mexico,Female,269.0
2009,New York,Male,283.0
2009,New York,Female,282.0
2009,North Carolina,Male,284.0
2009,North Carolina,Female,284.0
2009,North Dakota,Male,294.0
2009,North Dakota,Female,291.0
2009,Ohio,Male,287.0
2009,Ohio,Female,284.0
2009,Oklahoma,Male,278.0
2009,Oklahoma,Female,274.0
2009,Oregon,Male,287.0
2009,Oregon,Female,283.0
2009,Pennsylvania,Male,290.0
2009,Pennsylvania,Female,287.0
2009,Rhode Island,Male,278.0
2009,Rhode Island,Female,278.0
2009,South Carolina,Male,281.0
2009,South Carolina,Female,280.0
2009,South Dakota,Male,292.0
2009,South Dakota,Female,289.0
2009,Tennessee,Male,275.0
2009,Tennessee,Female,275.0
2009,Texas,Male,287.0
2009,Texas,Female,286.0
2009,Utah,Male,285.0
2009,Utah,Female,283.0
2009,Vermont,Male,294.0
2009,Vermont,Female,292.0
2009,Virginia,Male,287.0
2009,Virginia,Female,285.0
2009,Washington,Male,290.0
2009,Washington,Female,288.0
2009,West Virginia,Male,271.0
2009,West Virginia,Female,270.0
2009,Wisconsin,Male,289.0
2009,Wisconsin,Female,287.0
2009,Wyoming,Male,288.0
2009,Wyoming,Female,284.0
2007,National,Male,282.0
2007,National,Female,280.0
2007,Alabama,Male,267.0
2007,Alabama,Female,265.0
2007,Alaska,Male,282.0
2007,Alaska,Female,283.0
2007,Arizona,Male,277.0
2007,Arizona,Female,274.0
2007,Arkansas,Male,274.0
2007,Arkansas,Female,274.0
2007,California,Male,270.0
2007,California,Female,270.0
2007,Colorado,Male,287.0
2007,Colorado,Female,286.0
2007,Connecticut,Male,282.0
2007,Connecticut,Female,283.0
2007,Delaware,Male,285.0
2007,Delaware,Female,281.0
2007,Florida,Male,278.0
2007,Florida,Female,277.0
2007,Georgia,Male,275.0
2007,Georgia,Female,274.0
2007,Hawaii,Male,267.0
2007,Hawaii,Female,270.0
2007,Idaho,Male,285.0
2007,Idaho,Female,282.0
2007,Illinois,Male,282.0
2007,Illinois,Female,279.0
2007,Indiana,Male,286.0
2007,Indiana,Female,284.0
2007,Iowa,Male,287.0
2007,Iowa,Female,284.0
2007,Kansas,Male,291.0
2007,Kansas,Female,289.0
2007,Kentucky,Male,280.0
2007,Kentucky,Female,277.0
2007,Louisiana,Male,273.0
2007,Louisiana,Female,272.0
2007,Maine,Male,288.0
2007,Maine,Female,285.0
2007,Maryland,Male,287.0
2007,Maryland,Female,284.0
2007,Massachusetts,Male,300.0
2007,Massachusetts,Female,296.0
2007,Michigan,Male,278.0
2007,Michigan,Female,275.0
2007,Minnesota,Male,292.0
2007,Minnesota,Female,292.0
2007,Mississippi,Male,266.0
2007,Mississippi,Female,264.0
2007,Missouri,Male,282.0
2007,Missouri,Female,279.0
2007,Montana,Male,287.0
2007,Montana,Female,287.0
2007,Nebraska,Male,285.0
2007,Nebraska,Female,282.0
2007,Nevada,Male,271.0
2007,Nevada,Female,270.0
2007,New Hampshire,Male,288.0
2007,New Hampshire,Female,287.0
2007,New Jersey,Male,290.0
2007,New Jersey,Female,288.0
2007,New Mexico,Male,268.0
2007,New Mexico,Female,267.0
2007,New York,Male,281.0
2007,New York,Female,280.0
2007,North Carolina,Male,285.0
2007,North Carolina,Female,283.0
2007,North Dakota,Male,293.0
2007,North Dakota,Female,290.0
2007,Ohio,Male,286.0
2007,Ohio,Female,283.0
2007,Oklahoma,Male,277.0
2007,Oklahoma,Female,273.0
2007,Oregon,Male,285.0
2007,Oregon,Female,283.0
2007,Pennsylvania,Male,289.0
2007,Pennsylvania,Female,283.0
2007,Rhode Island,Male,276.0
2007,Rhode Island,Female,275.0
2007,South Carolina,Male,281.0
2007,South Carolina,Female,282.0
2007,South Dakota,Male,290.0
2007,South Dakota,Female,287.0
2007,Tennessee,Male,277.0
2007,Tennessee,Female,271.0
2007,Texas,Male,287.0
2007,Texas,Female,285.0
2007,Utah,Male,282.0
2007,Utah,Female,280.0
2007,Vermont,Male,292.0
2007,Vermont,Female,290.0
2007,Virginia,Male,289.0
2007,Virginia,Female,286.0
2007,Washington,Male,285.0
2007,Washington,Female,285.0
2007,West Virginia,Male,271.0
2007,West Virginia,Female,269.0
2007,Wisconsin,Male,287.0
2007,Wisconsin,Female,284.0
2007,Wyoming,Male,288.0
2007,Wyoming,Female,286.0
2005,National,Male,280.0
2005,National,Female,278.0
2005,Alabama,Male,261.0
2005,Alabama,Female,264.0
2005,Alaska,Male,280.0
2005,Alaska,Female,278.0
2005,Arizona,Male,274.0
2005,Arizona,Female,274.0
2005,Arkansas,Male,270.0
2005,Arkansas,Female,273.0
2005,California,Male,269.0
2005,California,Female,268.0
2005,Colorado,Male,281.0
2005,Colorado,Female,281.0
2005,Connecticut,Male,281.0
2005,Connecticut,Female,281.0
2005,Delaware,Male,283.0
2005,Delaware,Female,279.0
2005,Florida,Male,276.0
2005,Florida,Female,272.0
2005,Georgia,Male,273.0
2005,Georgia,Female,272.0
2005,Hawaii,Male,265.0
2005,Hawaii,Female,266.0
2005,Idaho,Male,280.0
2005,Idaho,Female,282.0
2005,Illinois,Male,279.0
2005,Illinois,Female,276.0
2005,Indiana,Male,283.0
2005,Indiana,Female,280.0
2005,Iowa,Male,283.0
2005,Iowa,Female,284.0
2005,Kansas,Male,285.0
2005,Kansas,Female,283.0
2005,Kentucky,Male,275.0
2005,Kentucky,Female,273.0
2005,Louisiana,Male,267.0
2005,Louisiana,Female,268.0
2005,Maine,Male,282.0
2005,Maine,Female,280.0
2005,Maryland,Male,278.0
2005,Maryland,Female,278.0
2005,Massachusetts,Male,291.0
2005,Massachusetts,Female,292.0
2005,Michigan,Male,279.0
2005,Michigan,Female,275.0
2005,Minnesota,Male,291.0
2005,Minnesota,Female,289.0
2005,Mississippi,Male,263.0
2005,Mississippi,Female,262.0
2005,Missouri,Male,278.0
2005,Missouri,Female,275.0
2005,Montana,Male,286.0
2005,Montana,Female,287.0
2005,Nebraska,Male,285.0
2005,Nebraska,Female,283.0
2005,Nevada,Male,270.0
2005,Nevada,Female,269.0
2005,New Hampshire,Male,286.0
2005,New Hampshire,Female,285.0
2005,New Jersey,Male,286.0
2005,New Jersey,Female,282.0
2005,New Mexico,Male,264.0
2005,New Mexico,Female,262.0
2005,New York,Male,280.0
2005,New York,Female,280.0
2005,North Carolina,Male,281.0
2005,North Carolina,Female,282.0
2005,North Dakota,Male,287.0
2005,North Dakota,Female,287.0
2005,Ohio,Male,284.0
2005,Ohio,Female,282.0
2005,Oklahoma,Male,272.0
2005,Oklahoma,Female,271.0
2005,Oregon,Male,284.0
2005,Oregon,Female,281.0
2005,Pennsylvania,Male,283.0
2005,Pennsylvania,Female,279.0
2005,Rhode Island,Male,272.0
2005,Rhode Island,Female,273.0
2005,South Carolina,Male,282.0
2005,South Carolina,Female,281.0
2005,South Dakota,Male,287.0
2005,South Dakota,Female,287.0
2005,Tennessee,Male,270.0
2005,Tennessee,Female,271.0
2005,Texas,Male,283.0
2005,Texas,Female,279.0
2005,Utah,Male,280.0
2005,Utah,Female,278.0
2005,Vermont,Male,287.0
2005,Vermont,Female,287.0
2005,Virginia,Male,285.0
2005,Virginia,Female,283.0
2005,Washington,Male,285.0
